timestamp_utc,open,high,low,close,tick_volume,spread,real_volume
2024-02-19 15:00:00,1.07697,1.07783,1.07671,1.07697,2166,11,0
2024-02-19 16:00:00,1.07697,1.07701,1.07627,1.07659,2187,11,0
2024-02-19 17:00:00,1.0766,1.07682,1.07616,1.07669,2083,11,0
2024-02-19 18:00:00,1.07669,1.07702,1.07621,1.07693,1282,11,0
2024-02-19 19:00:00,1.07694,1.07759,1.0769,1.07757,756,11,0
2024-02-19 20:00:00,1.07757,1.0783,1.07754,1.07786,626,11,0
2024-02-19 21:00:00,1.07788,1.07815,1.07775,1.0778,539,11,0
2024-02-19 22:00:00,1.0778,1.07795,1.0777,1.07788,404,11,0
2024-02-19 23:00:00,1.0778699999999999,1.07818,1.07783,1.07796,372,11,0
2024-02-20 00:00:00,1.07778,1.0779,1.07682,1.07779,720,15,0
2024-02-20 01:00:00,1.07782,1.0778699999999999,1.07731,1.07749,721,11,0
2024-02-20 02:00:00,1.07749,1.07763,1.07671,1.07691,1621,11,0
2024-02-20 03:00:00,1.07691,1.07709,1.07644,1.07653,2295,11,0
2024-02-20 04:00:00,1.07653,1.07664,1.0761,1.07663,2070,11,0
2024-02-20 05:00:00,1.07663,1.0768,1.07639,1.07674,1528,11,0
2024-02-20 06:00:00,1.07674,1.07706,1.07667,1.07685,1266,11,0
2024-02-20 07:00:00,1.07685,1.07697,1.07646,1.07673,1451,11,0
2024-02-20 08:00:00,1.07673,1.07723,1.07667,1.07702,1724,11,0
2024-02-20 09:00:00,1.07704,1.07744,1.07668,1.07691,2834,11,0
2024-02-20 10:00:00,1.07692,1.07772,1.07681,1.07753,3621,11,0
2024-02-20 11:00:00,1.07751,1.07984,1.07734,1.07973,2993,11,0
2024-02-20 12:00:00,1.07974,1.08089,1.07949,1.08035,2730,11,0
2024-02-20 13:00:00,1.08035,1.08039,1.07929,1.07978,2766,11,0
2024-02-20 14:00:00,1.07977,1.08052,1.07949,1.07974,2694,11,0
2024-02-20 15:00:00,1.07974,1.08244,1.07964,1.08224,3930,11,0
2024-02-20 16:00:00,1.08228,1.08384,1.08179,1.08284,3625,11,0
2024-02-20 17:00:00,1.08286,1.08291,1.08124,1.08222,2869,11,0
2024-02-20 18:00:00,1.08222,1.08243,1.08119,1.08125,2344,11,0
2024-02-20 19:00:00,1.08125,1.0814300000000001,1.08086,1.08113,1928,11,0
2024-02-20 20:00:00,1.08112,1.08125,1.0806499999999999,1.08093,1495,11,0
2024-02-20 21:00:00,1.08091,1.08108,1.08058,1.08058,1925,11,0
2024-02-20 22:00:00,1.08058,1.08122,1.08038,1.081,1723,11,0
2024-02-20 23:00:00,1.08099,1.08102,1.08062,1.08078,587,11,0
2024-02-21 00:00:00,1.08051,1.08087,1.08039,1.08074,410,13,0
2024-02-21 01:00:00,1.08079,1.08105,1.08072,1.08092,722,11,0
2024-02-21 02:00:00,1.08094,1.08105,1.0806,1.08097,1826,11,0
2024-02-21 03:00:00,1.08096,1.08121,1.08048,1.08115,2049,11,0
2024-02-21 04:00:00,1.08115,1.08166,1.08115,1.08145,1795,11,0
2024-02-21 05:00:00,1.08146,1.08182,1.08129,1.08174,1752,11,0
2024-02-21 06:00:00,1.08175,1.08184,1.08129,1.08137,1121,11,0
2024-02-21 07:00:00,1.08138,1.08161,1.08118,1.08145,1345,11,0
2024-02-21 08:00:00,1.08145,1.08148,1.08069,1.0811,1786,11,0
2024-02-21 09:00:00,1.08111,1.08137,1.08057,1.08103,2415,11,0
2024-02-21 10:00:00,1.08103,1.08141,1.07967,1.07983,2918,11,0
2024-02-21 11:00:00,1.07983,1.07998,1.07893,1.07993,2867,11,0
2024-02-21 12:00:00,1.07993,1.08027,1.07955,1.08006,2520,11,0
2024-02-21 13:00:00,1.08006,1.08018,1.07936,1.07984,1836,11,0
2024-02-21 14:00:00,1.07986,1.08027,1.07959,1.08027,2731,11,0
2024-02-21 15:00:00,1.08027,1.0811,1.08027,1.08096,3325,11,0
2024-02-21 16:00:00,1.08097,1.08157,1.08058,1.08128,3292,11,0
2024-02-21 17:00:00,1.0812599999999999,1.08194,1.08039,1.08047,3614,11,0
2024-02-21 18:00:00,1.08048,1.08186,1.08004,1.08166,3248,11,0
2024-02-21 19:00:00,1.08168,1.08169,1.08063,1.08071,2573,11,0
2024-02-21 20:00:00,1.08071,1.08132,1.07993,1.08109,2350,11,0
2024-02-21 21:00:00,1.08111,1.08235,1.08042,1.0816,2972,11,0
2024-02-21 22:00:00,1.0816,1.08202,1.08117,1.08168,2094,11,0
2024-02-21 23:00:00,1.08167,1.08196,1.08124,1.08195,1250,11,0
2024-02-22 00:00:00,1.08157,1.08202,1.08115,1.08181,518,15,0
2024-02-22 01:00:00,1.0818699999999999,1.08222,1.0818,1.08197,724,11,0
2024-02-22 02:00:00,1.08198,1.08314,1.08194,1.08294,1517,11,0
2024-02-22 03:00:00,1.08294,1.083,1.08259,1.0826,1775,11,0
2024-02-22 04:00:00,1.0826,1.08266,1.08185,1.08254,1823,11,0
2024-02-22 05:00:00,1.08254,1.08267,1.08226,1.08253,1198,11,0
2024-02-22 06:00:00,1.08253,1.08304,1.08247,1.08297,966,11,0
2024-02-22 07:00:00,1.08297,1.08373,1.08291,1.08327,1198,11,0
2024-02-22 08:00:00,1.0832600000000001,1.08396,1.08325,1.08379,1650,11,0
2024-02-22 09:00:00,1.08381,1.08532,1.08369,1.08526,3282,11,0
2024-02-22 10:00:00,1.08527,1.08879,1.08522,1.08708,5501,11,0
2024-02-22 11:00:00,1.08707,1.08711,1.08474,1.08524,4127,11,0
2024-02-22 12:00:00,1.08524,1.08584,1.08497,1.08563,2574,11,0
2024-02-22 13:00:00,1.08565,1.08569,1.08443,1.08568,2976,11,0
2024-02-22 14:00:00,1.08569,1.08581,1.08419,1.08435,3039,11,0
2024-02-22 15:00:00,1.08434,1.08477,1.0820400000000001,1.08227,4825,11,0
2024-02-22 16:00:00,1.08226,1.08239,1.08022,1.08176,4742,11,0
2024-02-22 17:00:00,1.08173,1.0819,1.0803,1.08097,4450,11,0
2024-02-22 18:00:00,1.08098,1.0818,1.0808200000000001,1.08137,2763,11,0
2024-02-22 19:00:00,1.08138,1.08236,1.08113,1.08196,2029,11,0
2024-02-22 20:00:00,1.08197,1.08257,1.08137,1.08243,1981,11,0
2024-02-22 21:00:00,1.08244,1.08247,1.08186,1.08221,1806,11,0
2024-02-22 22:00:00,1.0822,1.08227,1.08179,1.08214,2027,11,0
2024-02-22 23:00:00,1.08213,1.08232,1.08203,1.08217,819,11,0
2024-02-23 00:00:00,1.08219,1.08232,1.08174,1.08215,561,15,0
2024-02-23 01:00:00,1.0822,1.08255,1.08209,1.08249,668,11,0
2024-02-23 02:00:00,1.0825,1.08276,1.08142,1.08214,1988,11,0
2024-02-23 03:00:00,1.08215,1.08314,1.08212,1.08264,2108,11,0
